Restaurant ID,Restaurant Name,City,Cuisines,Average Cost for two,Price range,Aggregate rating,Votes,Latitude,Longitude,CostBucket,Rating
17259200,Waterfront Seafood Market,Des Moines,seafood,40,3,4.2,530,41.5991771,-93.7441981,low,4.2
16615894,The Giggling Goat,Dicky Beach,coffee and tea,7,1,3.6,29,-26.783576,153.137401,low,3.6
17342816,Burnt Toast Cafe,Dubuque,breakfast,10,1,3.4,33,42.504759,-90.667668,low,3.4
17342498,Catfish Charlie's,Dubuque,seafood,25,2,3.3,40,42.5124724,-90.6499328,low,3.3
17342648,Salsa's Mexican Restaurant,Dubuque,mexican,10,1,3.4,153,42.5032004,-90.6684746,low,3.4
17342781,Tony Roma's,Dubuque,american,25,2,3.3,65,42.496464,-90.658609,low,3.3
17342799,Vinny Vanucchi's,Dubuque,italian,25,2,3.4,58,42.495689,-90.664029,low,3.4
17342772,Champps Americana,Dubuque,american,25,2,3.5,100,42.492018,-90.715247,low,3.5
17342771,Fiesta Cancun,Dubuque,mexican,10,1,3.6,156,42.49092,-90.740213,low,3.6
17342548,Happy Joe's Pizza & Ice Cream,Dubuque,desserts,0,1,3.5,74,42.4955,-90.7264,low,3.5
17342556,Houlihan's,Dubuque,american,25,2,3.6,117,42.516621,-90.645294,low,3.6
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,Dubuque,japanese,40,3,3.7,83,42.492963,-90.712084,low,3.7
17342576,Kalmes Breaktime Bar & Grill,Dubuque,american,25,2,3.6,48,42.5043,-90.6646,low,3.6
17342770,L. May Eatery,Dubuque,international,40,3,3.8,198,42.503075,-90.668164,low,3.8
17342585,Los Aztecas,Dubuque,mexican,10,1,3.5,126,42.4916,-90.7055,low,3.5
17342494,Manna Java World Cafe,Dubuque,breakfast,10,1,3.5,119,42.500191,-90.6677349,low,3.5
17342594,Mario's Italian Restaurant,Dubuque,american,25,2,3.6,140,42.5048,-90.6691,low,3.6
17342625,Pepper Sprout Incorporated,Dubuque,american,40,3,3.6,159,42.4974,-90.6651,low,3.6
17342652,Shot Tower Inn,Dubuque,italian,25,2,3.6,131,42.4963,-90.6658,low,3.6
17342665,Sunshine Family Restaurant,Dubuque,american,10,1,3.5,60,42.4982789,-90.663686,low,3.5
17342810,Watershed Cafe,Dubuque,american,25,2,3.7,89,42.527556,-90.684882,low,3.7
17342775,Woodfire Grille,Dubuque,american,70,4,3.6,72,42.496378,-90.658988,low,3.6
16612028,The Belle General,East Ballina,cafe,20,2,4.1,56,-28.862663,153.593331,low,4.1
17536645,Jehova es Mi Pastor Tacos y Burritos,Fernley,mexican,10,1,3.7,83,39.607515,-119.252694,low,3.7
16613507,Flaxton Gardens,Flaxton,tea,30,3,3.5,37,-26.6521332,152.8771473,low,3.5
16607969,Bespoke Harvest,Forrest,cafe,20,2,3.7,29,-38.517292,143.714315,low,3.7
17374405,Houndstooth Grill & Tavern,Gainesville,american,25,2,4.4,239,34.0901,-83.8461,low,4.4
17375060,Hawg Wild BBQ & Catfish House,Gainesville,bbq,10,1,4.1,235,34.61802,-83.520693,low,4.1
17375164,Bourbon Street Grille,Gainesville,american,25,2,3.8,88,34.532973,-83.985353,low,3.8
17375078,Smokin Gold BBQ,Gainesville,bbq,10,1,3.9,133,34.533626,-83.983939,low,3.9
17375049,Hoka-Hoka Japanese Steak & Sushi,Gainesville,chinese,10,1,4.4,267,34.541044,-83.989317,low,4.4
17375077,Shenanigan's Irish Pub,Gainesville,bar food,25,2,4.1,171,34.533198,-83.986119,low,4.1
17375141,Fish Tales Lakeside Grille,Gainesville,seafood,25,2,3.8,107,34.183573,-83.938024,low,3.8
17375198,Antebellum,Gainesville,american,40,3,4.3,164,34.185707,-83.926217,low,4.3
17375180,Moonie's Texas Barbecue,Gainesville,bbq,10,1,4.1,182,34.180043,-83.927794,low,4.1
17375072,Atlanta Highway Seafood Market,Gainesville,sandwich,25,2,4.9,681,34.285102,-83.838457,low,4.9
17375047,Eat at Thai,Gainesville,thai,10,1,4.6,357,34.300182,-83.857993,low,4.6
17375074,Smoke House BBQ and Catering,Gainesville,bbq,25,2,3.8,89,34.222755,-83.860098,low,3.8
17374921,2 Dog,Gainesville,american,25,2,4.2,350,34.300567,-83.824023,low,4.2
17374819,Longstreet Cafe,Gainesville,southern,10,1,4.3,298,34.3166,-83.8272,low,4.3
17375089,Re-Cess,Gainesville,american,25,2,4.2,319,34.300332,-83.82686,low,4.2
17375214,Bodensee,Gainesville,german,40,3,3.8,114,34.701594,-83.727741,low,3.8
17374951,Hofer's Bakery & Cafe,Gainesville,german,10,1,3.9,136,34.7024,-83.7345,low,3.9
17374978,Troll Tavern,Gainesville,burger,25,2,2.2,108,34.7021,-83.7334,low,2.2
17375104,The Nacoochee Village Tavern & Pizzeria,Gainesville,italian,10,1,4.0,161,34.691208,-83.713498,low,4.0
16604358,Blue Bean Love Cafe,Hepburn Springs,cafe,20,2,3.8,192,-37.3123267,144.1387014,low,3.8
16604896,La Trattoria of Lavandula,Hepburn Springs,italian,7,1,3.8,93,-37.275494,144.110062,low,3.8
16612550,5 Little Pigs,Huskisson,breakfast,20,2,4.1,40,-35.0388698,150.6710743,low,4.1
16606299,Beach Box Cafe,Inverloch,burger,7,1,3.7,100,-38.6347458,145.7287133,low,3.7
16605794,Funkey Monkey,Lakes Entrance,breakfast,7,1,3.8,97,-37.8783865,147.9942247,low,3.8
17557488,Burger Queen Drive In,Lakeview,burger,10,1,3.6,41,42.1885,-120.3458,low,3.6
17452342,Blue Orchid Thai Restaurant,Lincoln,thai,25,2,4.5,799,40.8143,-96.7072,low,4.5
16611498,Stillwater on Belmore,Lorn,breakfast,20,2,3.6,18,-32.728097,151.558475,low,3.6
17842104,Mr.,Macedon,cafe,20,2,3.5,31,-37.423189,144.564174,low,3.5
17501291,Emilio's Cuban Cafe,Macon,coffee and tea,25,2,3.9,146,32.567741,-83.594494,low,3.9
17500759,Ingleside Village Pizza,Macon,pizza,10,1,4.9,478,32.853896,-83.657061,low,4.9
17500767,Jim Shaw's Seafood Grill & Bar,Macon,seafood,25,2,4.6,467,32.8496,-83.6737,low,4.6
17500819,Mandarin Chinese Restaurant,Macon,chinese,25,2,4.5,302,32.8899,-83.6766,low,4.5
17500911,Rookery,Macon,burger,25,2,4.5,289,32.8361,-83.6279,low,4.5
17501279,Bonefish Grill,Macon,american,40,3,4.1,293,32.929278,-83.713978,low,4.1
17500695,Downtown Grill,Macon,steak,70,4,4.0,195,32.8375,-83.6276,low,4.0
17501298,Greek Corner Deli,Macon,desserts,10,1,4.3,244,32.83654,-83.628703,low,4.3
17500847,Natalia's,Macon,european,70,4,4.2,379,32.928495,-83.787993,low,4.2
17500872,Papouli's Mediterranean Cafe & Market,Macon,greek,10,1,4.2,223,32.901,-83.6873,low,4.2
17501315,Benson's Steak and Sushi,Macon,american,25,2,3.7,243,32.556873,-83.662421,low,3.7
17501201,My Fathers Place,Macon,italian,25,2,3.7,104,32.5786,-83.624,low,3.7
17501247,Sushi Thai Restaurant,Macon,japanese,10,1,3.7,153,32.6184,-83.6665,low,3.7
17501281,The Mellow Mushroom,Macon,pizza,25,2,3.8,323,32.552684,-83.691044,low,3.8
17501143,El Jalisciense Mexican Restaurant,Macon,mexican,10,1,4.1,181,32.594666,-83.64935,low,4.1
17501292,Greek Village,Macon,american,25,2,4.0,316,32.6176839,-83.636618,low,4.0
17501308,Martin's BBQ,Macon,bbq,25,2,4.2,288,32.619321,-83.600201,low,4.2
17501301,Thai Pepper,Macon,japanese,10,1,4.0,232,32.593264,-83.665557,low,4.0
17501268,Zen Japanese Steakhouse and Sushi Bar,Macon,japanese,40,3,4.1,314,32.6147,-83.7184,low,4.1
16611701,Star Buffet,Mayfield,asian,20,2,2.9,11,-32.899178,151.7343832,low,2.9
17482142,Triangle Restaurant,Mc Millan,breakfast,10,1,2.4,17,46.3718,-85.7363,low,2.4
16609169,Three Anchors,Middleton Beach,bar food,30,3,3.8,176,-35.025861,117.917166,low,3.8
17687832,Vince's Restaurant & Pizzeria,Monroe,italian,25,2,3.6,65,42.606306,-89.653487,low,3.6
16613059,Poets Cafe,Montville,coffee and tea,30,3,2.4,193,-26.690462,152.893735,low,2.4
17534788,The Artesian Restaurant,Ojo Caliente,american,40,3,3.6,30,36.313638,-106.057666,low,3.6
17061237,Ceví_che Tapas Bar & Restaurant,Orlando,spanish,40,3,4.4,981,28.540432,-81.381077,low,4.4
17057397,'Ohana,Orlando,hawaiian,45,3,4.5,1151,28.405437,-81.585226,low,4.5
17058534,Earl of Sandwich,Orlando,american,35,3,4.7,1341,28.372858,-81.514608,low,4.7
17060320,Raglan Road Irish Pub and Restaurant,Orlando,irish,50,4,4.3,782,28.371338,-81.517725,low,4.3
17057925,Cafí© Tu Tu Tango,Orlando,new american,40,3,4.6,1293,28.440344,-81.469986,low,4.6
17060869,Texas de Brazil,Orlando,brazilian,100,4,4.6,2324,28.4676808,-81.4510725,low,4.6
17057591,Bahama Breeze Island Grille,Orlando,caribbean,45,3,4.3,910,28.437065,-81.471526,low,4.3
17059541,Maggiano's Little Italy,Orlando,italian,50,4,4.4,886,28.433235,-81.471447,low,4.4
17064266,Hawkers Asian Street Fare,Orlando,asian,35,3,4.6,1293,28.560505,-81.364347,low,4.6
17064405,Tako Cheena by Pom Pom,Orlando,asian,10,1,4.4,570,28.557845,-81.364547,low,4.4
17060516,Seasons 52 Fresh Grill,Orlando,american,60,4,4.4,1685,28.448175,-81.487978,low,4.4
17059012,Hollerbach's Willow Tree Cafí©,Orlando,german,40,3,4.8,1699,28.811653,-81.266871,low,4.8
17061296,Pom Pom's Teahouse and Sandwicheria,Orlando,american,25,2,4.9,1457,28.543571,-81.351467,low,4.9
17061205,Yellow Dog Eats,Orlando,american,35,3,4.9,1252,28.527592,-81.522987,low,4.9
17064031,Tibby's New Orleans Kitchen,Orlando,cajun,25,2,4.7,1412,28.601088,-81.322631,low,4.7
17066603,The Coop,Orlando,southern,25,2,3.6,432,28.597366,-81.357219,low,3.6
17057797,Bosphorous Turkish Cuisine,Orlando,mediterranean,40,3,4.2,568,28.5976271,-81.3508344,low,4.2
17061253,Ethos Vegan Kitchen,Orlando,american,25,2,4.4,797,28.592857,-81.352921,low,4.4
17061231,The Ravenous Pig,Orlando,pub food,40,3,4.4,1998,28.593297,-81.356024,low,4.4
16613649,Vivo Bar and Grill,Palm Cove,mediterranean,30,3,4.4,381,-16.748083,145.670768,low,4.4
18255631,Pier 70,Paynesville,modern australian,120,4,2.6,16,-37.9194154,147.7227832,low,2.6
16608483,DiVine,Penola,cafe,20,2,3.4,19,-37.379153,140.837409,low,3.4
17580453,Cactus Flower Cafe Navarre,Pensacola,mexican,25,2,4.2,635,30.4025979,-86.8573393,low,4.2
17580142,McGuire's Irish Pub & Brewery,Pensacola,burger,40,3,4.9,2238,30.4179,-87.2027,low,4.9
17580160,New Yorker Deli & Pizzeria,Pensacola,italian,10,1,4.6,792,30.4251,-87.1819,low,4.6
17580349,Tu-Do Vietnamese Restaurant,Pensacola,asian,10,1,4.5,828,30.4982,-87.2216,low,4.5
17580412,Carrabba's Italian Grill,Pensacola,italian,40,3,3.7,292,30.417318,-87.205855,low,3.7
17580590,Jaco's Bayfront Bar and Grille,Pensacola,tapas,25,2,3.9,502,30.403034,-87.213274,low,3.9
17580704,The Tin Cow,Pensacola,burger,25,2,3.7,559,30.4116106,-87.2150874,low,3.7
17579928,Cactus Flower Cafe,Pensacola,latin american,25,2,4.2,1268,30.4473322,-87.2080932,low,4.2
17579992,Dharma Blue,Pensacola,seafood,40,3,4.1,669,30.4101,-87.2092,low,4.1
17580030,Global Grill,Pensacola,european,40,3,4.4,900,30.411878,-87.2153054,low,4.4
17580074,Ichiban,Pensacola,japanese,25,2,4.3,765,30.4767,-87.2252,low,4.3
17580020,The Fish House,Pensacola,american,40,3,4.0,1270,30.407358,-87.211082,low,4.0
17580350,Tuscan Oven,Pensacola,italian,25,2,4.1,502,30.4692,-87.214,low,4.1
17580408,Flounders Chowder House,Pensacola,seafood,40,3,3.9,724,30.3359,-87.143,low,3.9
17579653,Hemingway's Island Grill,Pensacola,caribbean,40,3,3.5,479,30.335521,-87.142602,low,3.5
17580476,Native Cafe,Pensacola,breakfast,25,2,4.2,591,30.334776,-87.132932,low,4.2
17580422,Peg Leg Pete's,Pensacola,burger,40,3,4.4,1408,30.327864,-87.164376,low,4.4
17580539,The Grand Marlin,Pensacola,caribbean,40,3,4.3,905,30.34262,-87.149178,low,4.3
17580511,Original Georgios Authentic Greek Food,Pensacola,greek,10,1,4.7,816,30.3199824,-87.4218962,low,4.7
17580021,Fisherman's Corner,Pensacola,sandwich,40,3,4.4,747,30.308468,-87.427707,low,4.4
16604370,Mad Cowes Cafe,Phillip Island,breakfast,20,2,3.7,351,-38.448307,145.237813,low,3.7
17582467,Rupes Burgers,Pocatello,burger,10,1,3.7,104,43.1903,-112.3415,low,3.7
17582668,Texas Roadhouse,Pocatello,american,45,3,3.5,83,42.910518,-112.461326,low,3.5
17582498,Riverwalk Cafe,Pocatello,asian,10,1,3.6,91,42.62,-112.0132,low,3.6
17582499,Royal Hotel,Pocatello,pizza,0,1,3.6,59,42.6192,-112.0127,low,3.6
17582522,Buddy's Italian Restaurant,Pocatello,italian,40,3,3.7,222,42.8661,-112.4423,low,3.7
17582524,Butterburrs,Pocatello,american,30,3,3.6,121,42.8919,-112.4516,low,3.6
17582527,Chang Garden,Pocatello,chinese,10,1,3.5,93,42.8928,-112.441,low,3.5
17582551,Fifth Street Bagelry,Pocatello,coffee and tea,10,1,3.8,136,42.8631,-112.4397,low,3.8
17582558,Goody's Deli,Pocatello,pizza,10,1,3.8,160,42.8604,-112.4365,low,3.8
17582560,Grecian Key Restaurant,Pocatello,american,25,2,3.7,152,42.8639,-112.4524,low,3.7
17582677,Outer Limits Fun Zone,Pocatello,burger,10,1,3.5,57,42.878077,-112.459988,low,3.5
17582670,Portneuf Valley Brewing,Pocatello,american,25,2,3.7,191,42.860024,-112.443213,low,3.7
17582625,Sandpiper Restaurant & Lounge,Pocatello,american,40,3,3.6,85,42.9012,-112.432,low,3.6
17582627,Senor Iguanas,Pocatello,mexican,0,1,3.6,108,42.8942,-112.4433,low,3.6
17582700,Sushi Family,Pocatello,asian,25,2,3.6,132,42.88245,-112.452013,low,3.6
17582664,Taste of India Nepal,Pocatello,indian,25,2,3.8,141,42.863969,-112.45253,low,3.8
17582682,Thai Paradise,Pocatello,desserts,25,2,3.7,162,42.861871,-112.450106,low,3.7
17582669,The Bridge,Pocatello,new american,40,3,3.6,144,42.8585987,-112.4413856,low,3.6
18491935,Nosh Mahal,Pocatello,indian,25,2,0.0,1,42.891174,-112.44853,low,0.0
17582546,El Herradero,Pocatello,mexican,10,1,4.1,365,42.8774,-112.4419,low,4.1
17629582,Barrett Junction Cafe,Potrero,american,25,2,3.3,9,32.613431,-116.704731,low,3.3
17211719,Blue Point Grill,Princeton,seafood,70,4,4.0,542,40.352385,-74.651139,low,4.0
17144717,Giovanni's Shrimp Truck,Rest of Hawaii,seafood,25,2,4.5,691,21.677078,-157.948486,low,4.5
17143970,Kona Brewing Company,Rest of Hawaii,american,35,3,4.7,764,19.642752,-155.997362,low,4.7
17144991,Coconuts Fish Cafe,Rest of Hawaii,seafood,30,3,4.5,487,20.748838,-156.455284,low,4.5
17142519,Kihei Caffe,Rest of Hawaii,american,10,1,4.5,695,20.731487,-156.451847,low,4.5
17145408,Monkeypod Kitchen by Merriman,Rest of Hawaii,burger,40,3,4.2,485,20.6883746,-156.4309473,low,4.2
17143336,Sansei Seafood Restaurant & Sushi Bar,Rest of Hawaii,japanese,40,3,4.2,807,20.733554,-156.452556,low,4.2
17145077,Star Noodle,Rest of Hawaii,asian,10,1,4.6,723,20.885226,-156.674835,low,4.6
17141447,Aloha Mixed Plate,Rest of Hawaii,asian,10,1,4.2,874,20.886564,-156.684967,low,4.2
17142096,Gazebo,Rest of Hawaii,breakfast,25,2,4.4,552,20.992316,-156.667037,low,4.4
17142297,Hula Grill,Rest of Hawaii,hawaiian,40,3,4.3,1056,20.921347,-156.693821,low,4.3
17142535,Kimo's,Rest of Hawaii,hawaiian,40,3,4.3,707,20.876127,-156.680666,low,4.3
17142792,Mama's Fish House,Rest of Hawaii,hawaiian,70,4,4.9,1343,20.929622,-156.366445,low,4.9
17145495,Marukame Udon,Rest of Hawaii,japanese,10,1,4.9,602,21.279476,-157.825979,low,4.9
17143950,Yard House,Rest of Hawaii,american,40,3,4.6,1078,21.2794952,-157.8312476,low,4.6
17142747,Lulu's Waikiki,Rest of Hawaii,american,25,2,3.9,232,21.271826,-157.822716,low,3.9
17141990,Duke's Waikiki,Rest of Hawaii,hawaiian,70,4,4.4,1492,21.277583,-157.827196,low,4.4
17144732,Eggs 'n Things,Rest of Hawaii,breakfast,10,1,4.0,535,21.280663,-157.831538,low,4.0
17143282,Roy's,Rest of Hawaii,asian,70,4,4.2,531,21.279154,-157.831176,low,4.2
17143705,Wailana Coffee House,Rest of Hawaii,american,25,2,4.2,694,21.285396,-157.836031,low,4.2
17615915,The Lady & Sons,Savannah,southern,40,3,3.3,1201,32.0804,-81.0954,low,3.3
17616487,Green Truck Pub,Savannah,burger,40,3,4.7,906,32.052858,-81.096647,low,4.7
17615924,Leopold's Ice Cream,Savannah,desserts,10,1,4.6,880,32.0785,-81.0894,low,4.6
17615979,Mrs. Wilkes' Dining Room,Savannah,american,40,3,4.5,1014,32.0727,-81.0955,low,4.5
17616266,Zunzi's,Savannah,international,25,2,4.5,796,32.0775,-81.0911,low,4.5
17615976,Moon River Brewing Company,Savannah,american,25,2,3.7,747,32.0809,-81.0916,low,3.7
17616025,Pirates' House Restaurant,Savannah,american,40,3,3.8,566,32.0782,-81.0844,low,3.8
17615597,B. Matthew's Eatery,Savannah,american,25,2,4.1,683,32.0798,-81.0875,low,4.1
17615740,Crystal Beer Parlor,Savannah,american,25,2,4.4,690,32.0735,-81.0979,low,4.4
17616203,Goose Feathers Cafe and Bakery,Savannah,breakfast,10,1,4.2,680,32.0801,-81.0941,low,4.2
17616590,Henry's,Savannah,american,10,1,4.1,287,32.0794767,-81.0905213,low,4.1
17615855,Huey's On The River,Savannah,breakfast,40,3,4.1,802,32.0812,-81.0897,low,4.1
17616348,J. Christopher's,Savannah,breakfast,25,2,4.3,710,32.074495,-81.091482,low,4.3
17616368,Lulu's Chocolate Bar,Savannah,coffee and tea,10,1,4.3,456,32.080742,-81.097051,low,4.3
17616400,Rocks on the River,Savannah,pizza,70,4,4.0,687,32.081394,-81.092484,low,4.0
17616076,SOHO South Cafe,Savannah,cafe,25,2,4.3,719,32.0747,-81.0939,low,4.3
17616205,The Olde Pink House,Savannah,american,70,4,4.4,1803,32.0798,-81.0897,low,4.4
17616222,Vic's On The River,Savannah,american,70,4,4.1,558,32.0809,-81.0908,low,4.1
17616295,The Crab Shack,Savannah,seafood,40,3,3.8,883,32.011689,-80.865909,low,3.8
18483372,Sky On 57,Singapore,chinese,300,4,3.4,34,1.2826608,103.8600048,low,3.4
18484349,Cut By Wolfgang Puck,Singapore,american,270,4,4.0,33,1.285476931,103.8594222,low,4.0
18496057,Restaurant Andre,Singapore,french,500,4,3.8,33,1.279419756,103.8403602,medium,3.8
18483389,Potato Head Folk,Singapore,american,80,4,3.1,34,1.280502991,103.8416688,low,3.1
18483222,Jaan,Singapore,french,430,4,3.8,35,1.293220698,103.8536048,medium,3.8
18483085,Rhubarb Le Restaurant,Singapore,french,315,4,3.9,33,1.27944363,103.8430222,medium,3.9
18484423,Al'frank Cookies,Singapore,bakery,20,2,4.2,29,1.300404333,103.859422,low,4.2
18483714,Fratini La Trattoria,Singapore,italian,100,4,4.1,35,1.331128397,103.8070809,low,4.1
18485469,Boufe Boutique Cafe,Singapore,italian,50,3,3.2,29,1.29782554,103.8146178,low,3.2
18479690,The Refinery Singapore,Singapore,american,80,4,3.2,30,1.310668316,103.8621195,low,3.2
18483224,Chye Seng Huat Hardware,Singapore,cafe,40,3,3.7,33,1.311550709,103.8604162,low,3.7
18493989,Makansutra Gluttons Bay,Singapore,singaporean,30,3,3.0,25,1.289761964,103.8558665,low,3.0
18484464,Colony,Singapore,asian,220,4,3.8,30,1.2905805,103.859955,low,3.8
18483051,Summer Pavilion,Singapore,chinese,300,4,3.9,34,1.290800881,103.8601766,low,3.9
18482983,The Lokal,Singapore,singaporean,60,4,3.1,33,1.278373182,103.840921,low,3.1
18479742,I Am,Singapore,western,60,4,3.2,32,1.301707168,103.8584296,low,3.2
18482938,Super Loco,Singapore,american,95,4,3.2,30,1.290083898,103.839165,low,3.2
18483082,Artistry,Singapore,american,50,3,3.8,28,1.303034648,103.8581813,low,3.8
18483446,Bitters & Love,Singapore,finger food,40,3,3.9,35,1.28197,103.8482541,low,3.9
18483252,Artichoke Cafe,Singapore,cafe,75,4,3.2,33,1.299707726,103.8519943,low,3.2
17621616,Archie's Waeside,Sioux City,burger,40,3,3.7,100,42.7956,-96.1608,low,3.7
17621696,Bob Roe's Pizza,Sioux City,american,10,1,3.6,92,42.4765,-96.379,low,3.6
17621744,Da Kao Restaurant,Sioux City,asian,10,1,3.8,182,42.5026,-96.4173,low,3.8
17621759,Famous Dave's,Sioux City,bbq,10,1,3.6,76,42.492,-96.4051,low,3.6
17621763,Fuji Bay Japanese Restaurant,Sioux City,japanese,40,3,3.7,129,42.4965,-96.4046,low,3.7
17621780,HuHot Mongolian Grill,Sioux City,asian,25,2,3.6,94,42.4391,-96.3479,low,3.6
17621781,Hunan Palace,Sioux City,chinese,25,2,3.8,129,42.4375,-96.362,low,3.8
17621788,Jerry's Pizza,Sioux City,pizza,25,2,3.8,178,42.4764,-96.3596,low,3.8
17621793,Jim's Burgers,Sioux City,burger,10,1,3.7,97,42.4985,-96.4048,low,3.7
17621796,Johnnie Mars,Sioux City,american,10,1,3.9,161,42.495534,-96.378049,low,3.9
17621831,Miles Inn,Sioux City,american,10,1,3.7,122,42.4876,-96.3755,low,3.7
17621832,Milwaukee Wiener House,Sioux City,american,10,1,3.8,195,42.4930681,-96.4063904,low,3.8
17621833,Minerva's Food & Cocktails,Sioux City,american,40,3,3.7,146,42.5212,-96.418,low,3.7
17621834,Monterrey Mexican Restaurant,Sioux City,mexican,10,1,3.7,117,42.4351,-96.3691,low,3.7
17621869,Rebos,Sioux City,caribbean,25,2,3.8,187,42.4944454,-96.3959487,low,3.8
17621960,Tokyo Japanese Steakhouse & Sushi Bar,Sioux City,japanese,40,3,3.9,239,42.440592,-96.349464,low,3.9
17621746,Diamond Thai Cuisine,Sioux City,asian,10,1,4.0,303,42.5011,-96.4136,low,4.0
17621755,El Fredo Pizza,Sioux City,pizza,40,3,4.0,280,42.5106,-96.4204,low,4.0
17621946,Trattoria Fresco,Sioux City,italian,25,2,4.0,271,42.4949153,-96.4019631,low,4.0
17621552,Kahill's Steak-Fish Chophouse,Sioux City,american,70,4,3.5,58,42.485608,-96.4092028,low,3.5
17096140,Rumba Island Bar & Grill,Tampa Bay,bbq,25,2,4.6,1321,27.96076,-82.762624,low,4.6
17099925,Red Mesa Cantina,Tampa Bay,latin american,25,2,4.6,1629,27.770026,-82.636924,low,4.6
17092257,BellaBrava,Tampa Bay,american,25,2,4.1,921,27.7737426,-82.6329663,low,4.1
17092799,Ceviche Tapas Bar & Restaurant,Tampa Bay,spanish,25,2,4.1,986,27.7711464,-82.6333294,low,4.1
17095222,The Moon Under Water,Tampa Bay,british,25,2,4.1,1020,27.775462,-82.632174,low,4.1
17092293,Bern's Steak House,Tampa Bay,american,70,4,4.7,3157,27.931516,-82.482962,low,4.7
17102241,Boca Kitchen Bar Market,Tampa Bay,breakfast,40,3,3.9,665,27.941942,-82.46887,low,3.9
17102579,Edison: Food+Drink Lab,Tampa Bay,international,70,4,3.9,373,27.944244,-82.469306,low,3.9
17092801,Ceviche Tapas Bar & Restaurant,Tampa Bay,breakfast,25,2,4.4,1007,27.9410382,-82.4852372,low,4.4
17093273,Daily Eats,Tampa Bay,american,25,2,4.4,803,27.935039,-82.483124,low,4.4
17096198,Salt Rock Grill,Tampa Bay,american,40,3,4.2,1363,27.848357,-82.843253,low,4.2
17095098,Mazzaro's Italian Market,Tampa Bay,italian,10,1,4.9,1424,27.792047,-82.673621,low,4.9
17093135,Conch Republic Grill,Tampa Bay,sandwich,40,3,4.5,844,27.816086,-82.820856,low,4.5
17095236,Mr. Dunderbak's Biergarten and Marketplatz,Tampa Bay,european,40,3,4.9,1413,28.082909,-82.41294,low,4.9
17095979,Red Mesa Restaurant,Tampa Bay,breakfast,40,3,4.5,1203,27.816848,-82.638843,low,4.5
17099856,Datz,Tampa Bay,desserts,40,3,4.7,3074,27.9219315,-82.4932815,low,4.7
17100307,Ella's Americana Folk Art Cafe,Tampa Bay,international,40,3,4.8,1715,27.993645,-82.451041,low,4.8
17093600,Taco Bus,Tampa Bay,mexican,10,1,4.5,1868,27.995964,-82.449897,low,4.5
17100547,The Refinery,Tampa Bay,seafood,40,3,4.0,875,27.99384,-82.459339,low,4.0
17093124,Columbia Restaurant,Tampa Bay,cuban,40,3,4.4,1746,27.959884,-82.4351499,low,4.4
16608059,1918 Bistro & Grill,Tanunda,modern australian,30,3,4.4,339,-34.519619,138.966064,low,4.4
16605194,Pig and Whistle,Trentham East,australian,20,2,4.1,87,-37.396942,144.41272,low,4.1
17678243,Buffalo Wild Wings,Valdosta,bar food,25,2,3.4,98,30.846819,-83.319123,low,3.4
17678043,El Toreo Mexican Restaurant,Valdosta,mexican,25,2,3.1,83,30.8426,-83.3247,low,3.1
17677978,306 North Restaurant,Valdosta,seafood,40,3,3.9,231,30.8332,-83.2799,low,3.9
